shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
0.91666700,2.03083682,1.22249222,-0.80834460,-0.17604509,-4.83609867,-4.66005358,-2.40544826,-0.35748610,2.04796216,0.13919234,-0.00052713,-0.13971947,0.86599081,1.07347584,0.20748503,-5.04229675,-4.68262243,0.35967432,-0.01785156,-0.02593179,-0.00808023
1.40000000,1.42785752,0.90627289,-0.52158463,-0.09706262,-3.55358744,-3.45652482,-1.61163534,-0.08079456,1.53084078,0.08337781,-0.00011071,-0.08348852,0.17620695,0.24842788,0.07222093,-2.79756043,-2.64568710,0.15187333,-0.00139598,-0.00477891,-0.00338293
2.12500000,0.82654607,0.56237030,-0.26417577,-0.04256967,-2.32405806,-2.28148838,-0.95117512,-0.00898218,0.94219294,0.04032542,-0.00000988,-0.04033531,0.01533204,0.02837753,0.01304549,-1.26945580,-1.23079860,0.03865720,0.00053253,-0.00035351,-0.00088604
2.85000000,0.47912249,0.34767532,-0.13144717,-0.01993877,-1.57911444,-1.55917567,-0.57256542,-0.00104764,0.57151778,0.02002333,-0.00000083,-0.02002416,0.00125344,0.00337970,0.00212626,-0.63449403,-0.62521529,0.00927874,0.00022771,-0.00002485,-0.00025256
3.57500000,0.28105503,0.21728516,-0.06376988,-0.00986907,-1.10785580,-1.09798673,-0.34886695,-0.00012816,0.34873879,0.01024261,-0.00000007,-0.01024267,0.00009575,0.00042126,0.00032551,-0.34236770,-0.34044898,0.00191873,0.00007758,-0.00000172,-0.00007930
-2.10000000,-9.49751472,-10.01137543,-0.51386070,-11.36832809,-20.61914062,-9.25081253,-128.87600517,-120.40591431,8.47009087,8.10459161,-0.33184052,-8.43643212,419.59564973,428.00549316,8.40984343,-95.41989136,-97.36424255,-1.94435120,-32.54747318,-32.59901810,-0.05154492
-1.85000000,-6.80968904,-7.71289444,-0.90320539,-6.39732933,-16.28194618,-9.88461685,-61.61021757,-59.98735428,1.62286329,4.02886677,-0.17732888,-4.20619565,213.02097152,212.25617981,-0.76479171,-63.81681061,-64.59350586,-0.77669525,-15.65447087,-15.31504822,0.33942265
-1.60000000,-5.10868883,-6.14075470,-1.03206587,-3.79519439,-12.99907017,-9.20387578,-27.49549055,-29.16083527,-1.66534472,2.14305258,-0.08977939,-2.23283197,105.29848626,102.73082733,-2.56765893,-43.01084709,-42.60824585,0.40260124,-7.27080833,-6.96457195,0.30623638
-1.35000000,-3.99512792,-5.00494003,-1.00981212,-2.33332705,-10.49123478,-8.15790772,-10.96057296,-13.90243721,-2.94186425,1.23155069,-0.04336897,-1.27491966,50.87778802,48.74271774,-2.13507028,-29.18341351,-28.17563820,1.00777531,-3.27029928,-3.07547379,0.19482549
-1.10000000,-3.22294092,-4.14202118,-0.91908026,-1.47401309,-8.55554390,-7.08153081,-3.30308437,-6.52982283,-3.22673845,0.76838285,-0.02013015,-0.78851299,24.10765836,22.77291679,-1.33474157,-19.94107747,-18.80541420,1.13566327,-1.43208772,-1.32231116,0.10977655
-0.60000000,-2.21176195,-2.90987396,-0.69811201,-0.62897301,-5.85393095,-5.22495794,1.34738958,-1.40095413,-2.74834371,0.35494813,-0.00394793,-0.35889606,5.17111373,4.83153868,-0.33957505,-9.57028928,-8.77521229,0.79507700,-0.26091090,-0.22839636,0.03251454
-0.10000000,-1.56579661,-2.08093643,-0.51513982,-0.29017660,-4.14043331,-3.85025671,1.75211704,-0.29716766,-2.04928470,0.18128622,-0.00070836,-0.18199457,1.06573406,1.01525605,-0.05047801,-4.82767674,-4.41429710,0.41337963,-0.04606482,-0.03691019,0.00915463
0.40000000,-1.12288463,-1.50528336,-0.38239872,-0.14333558,-3.01141882,-2.86808324,1.42245883,-0.06392666,-1.48638549,0.09610333,-0.00012037,-0.09622370,0.21538415,0.21728922,0.00190507,-2.58323752,-2.38850832,0.19472920,-0.00814162,-0.00575261,0.00238901
0.90000000,-0.81318784,-1.10063553,-0.28744769,-0.07513367,-2.24261808,-2.16748442,1.06416395,-0.01418183,-1.07834578,0.05236646,-0.00001988,-0.05238634,0.04338407,0.04818688,0.00480281,-1.46610094,-1.37471223,0.09138871,-0.00150194,-0.00088732,0.00061462
1.65000000,-0.51147455,-0.70282364,-0.19134909,-0.03133012,-1.49553204,-1.46420192,0.67732529,-0.00159087,-0.67891617,0.02230705,-0.00000131,-0.02230837,0.00393260,0.00543091,0.00149831,-0.68990279,-0.65770262,0.03220017,-0.00014415,-0.00005442,0.00008973
2.40000000,-0.33045214,-0.46052551,-0.13007337,-0.01434800,-1.03471112,-1.02036312,0.43942857,-0.00019253,-0.43962109,0.01016555,-0.00000009,-0.01016564,0.00035738,0.00066131,0.00030393,-0.35594293,-0.34261861,0.01332431,-0.00002827,-0.00000343,0.00002485
3.15000000,-0.21926832,-0.30936241,-0.09009409,-0.00709436,-0.73797643,-0.73088208,0.29277628,-0.00002448,-0.29280076,0.00493055,-0.00000001,-0.00493056,0.00003115,0.00008486,0.00005371,-0.19714636,-0.19074844,0.00639792,-0.00000937,-0.00000022,0.00000915
-1.80000000,-14.34077835,-8.24800491,6.09277344,-6.63446760,-8.17142296,-1.53695536,-48.37922668,-55.93780518,-7.55857849,8.12278712,-0.10423649,-8.22702361,198.57172751,190.92832947,-7.64339804,-44.44496155,-43.79922104,0.64574051,-17.57408287,-16.48235893,1.09172394
-1.59583300,-10.95029640,-6.86864471,4.08165169,-3.68630767,-6.73402643,-3.04771876,-20.47558594,-28.63772392,-8.16213799,4.63600701,-0.04986521,-4.68587222,103.82325446,96.26523590,-7.55801856,-30.54193687,-29.33452034,1.20741653,-8.51874325,-7.80624437,0.71249887
-1.39166700,-8.61594486,-5.77683258,2.83911228,-2.24388695,-5.62624788,-3.38236094,-6.48889732,-14.51749516,-8.02859783,2.84776533,-0.02344235,-2.87120768,53.54074616,48.17137909,-5.36936707,-21.29590654,-19.76968765,1.52621889,-4.07844621,-3.62145019,0.45699603
-1.18750000,-6.94031096,-4.89747620,2.04283476,-1.45089447,-4.75427103,-3.30337656,0.09265804,-7.31388187,-7.40653992,1.82999706,-0.01087073,-1.84086779,27.28907601,23.98062325,-3.30845276,-15.02566195,-13.48721790,1.53844404,-1.93422171,-1.65215635,0.28206536
-0.98333300,-5.69377470,-4.17937851,1.51439619,-0.97794229,-4.05608654,-3.07814425,2.91306090,-3.67186952,-6.58493042,1.21928343,-0.00498739,-1.22427082,13.76643576,11.90586662,-1.86056914,-10.71964970,-9.35327053,1.36637917,-0.91232189,-0.74349582,0.16882607
-0.57500000,-3.98873186,-3.09310341,0.89562845,-0.48271877,-3.02304673,-2.54032797,4.03640612,-0.92262834,-4.95903447,0.59040014,-0.00102624,-0.59142639,3.41506968,2.93394494,-0.48112474,-5.64332008,-4.76267004,0.88065004,-0.20449418,-0.14585225,0.05864193
-0.16666700,-2.90054822,-2.32962799,0.57092023,-0.25685981,-2.31168270,-2.05482289,3.44708598,-0.23263036,-3.67971633,0.31078827,-0.00020742,-0.31099569,0.82455290,0.72911781,-0.09543509,-3.11874700,-2.61746359,0.50128341,-0.04888237,-0.02774162,0.02114075
0.24166700,-2.16418195,-1.78030014,0.38388181,-0.14426564,-1.80457592,-1.66031028,2.69610149,-0.05914344,-2.75524493,0.17353151,-0.00004168,-0.17357319,0.19511455,0.18379846,-0.01131609,-1.81524631,-1.53801787,0.27722844,-0.01340641,-0.00517057,0.00823583
0.65000000,-1.64591241,-1.37775993,0.26815248,-0.08460491,-1.43299627,-1.34839136,2.07847950,-0.01519537,-2.09367486,0.10140869,-0.00000841,-0.10141710,0.04538074,0.04711550,0.00173476,-1.11106301,-0.95455474,0.15650827,-0.00447516,-0.00095254,0.00352263
1.26250000,-1.12211013,-0.95760155,0.16450858,-0.04062520,-1.04123902,-1.00061382,1.42168641,-0.00202317,-1.42370958,0.04854165,-0.00000078,-0.04854244,0.00496562,0.00631996,0.00135434,-0.57813179,-0.50556695,0.07256483,-0.00124596,-0.00007495,0.00117100
1.87500000,-0.78537625,-0.68025208,0.10512418,-0.02086048,-0.77669442,-0.75583394,0.99390265,-0.00027732,-0.99417997,0.02488493,-0.00000008,-0.02488501,0.00052607,0.00088231,0.00035624,-0.32609906,-0.28822723,0.03787183,-0.00045912,-0.00000600,0.00045312
2.48750000,-0.56163412,-0.49263954,0.06899458,-0.01132951,-0.59205568,-0.58072617,0.70980611,-0.00003923,-0.70984534,0.01350454,-0.00000001,-0.01350455,0.00005159,0.00012832,0.00007673,-0.19572799,-0.17390215,0.02182583,-0.00019510,-0.00000050,0.00019460
-6.60000000,-15.01794720,-12.66613770,2.35180950,-10.82868481,-7.59014511,3.23853970,-30.00248051,-44.53965378,-14.53717327,13.71980357,-0.01719560,-13.73699917,145.37009793,153.19175720,7.82165927,-30.80415344,-31.88936424,-1.08521080,-15.95958411,-15.75007820,0.20950591
-6.32500000,-11.04430676,-9.61004829,1.43425846,-4.93969250,-5.76805019,-0.82835770,-6.66921329,-17.66156387,-10.99235058,5.66011113,-0.00626358,-5.66637471,58.82961479,59.26918793,0.43957314,-18.48499489,-18.84659195,-0.36159706,-5.81120637,-5.69806385,0.11314252
-6.05000000,-8.39081097,-7.47422791,0.91658306,-2.59311485,-4.52271795,-1.92960310,1.63261986,-6.88602304,-8.51864290,2.67605591,-0.00222310,-2.67827901,23.28129483,22.61128235,-0.67001248,-11.42491531,-11.21056843,0.21434689,-2.08823987,-1.99128807,0.09695180
-5.77500000,-6.53800249,-5.92787552,0.61012697,-1.48376691,-3.62802505,-2.14425814,3.98898220,-2.66163158,-6.65061378,1.39354212,-0.00077420,-1.39431632,9.04871177,8.55743027,-0.49128150,-7.22710359,-6.82590532,0.40119827,-0.74949075,-0.67758405,0.07190669
-5.50000000,-5.19739962,-4.77658844,0.42081118,-0.90105510,-2.96178341,-2.06072831,4.21248037,-1.02563822,-5.23811859,0.78575563,-0.00026602,-0.78602165,3.46344999,3.23092532,-0.23252467,-4.67518282,-4.29508209,0.38010073,-0.27348610,-0.22579624,0.04768986
-4.95000000,-3.43874025,-3.22019386,0.21854639,-0.37618357,-2.05387521,-1.67769164,3.21159285,-0.15290491,-3.36449777,0.29924248,-0.00003071,-0.29927319,0.49019742,0.46448156,-0.02571586,-2.10287373,-1.89315104,0.20972269,-0.04222883,-0.02394332,0.01828551
-4.40000000,-2.38201189,-2.25778961,0.12422228,-0.17658448,-1.48219359,-1.30560911,2.24432346,-0.02315125,-2.26747471,0.13413048,-0.00000353,-0.13413401,0.06723869,0.06848083,0.00124214,-1.04602826,-0.94673598,0.09929228,-0.00944702,-0.00243656,0.00701046
-3.85000000,-1.70768356,-1.63238811,0.07529545,-0.09023692,-1.10229826,-1.01206134,1.58660299,-0.00357146,-1.59017445,0.06662828,-0.00000041,-0.06662869,0.00908869,0.01041161,0.00132292,-0.57026364,-0.52100116,0.04926248,-0.00317368,-0.00024264,0.00293104
-3.30000000,-1.25796294,-1.21021271,0.04775023,-0.04925215,-0.83958310,-0.79033095,1.14989556,-0.00056113,-1.15045669,0.03554659,-0.00000005,-0.03554664,0.00120476,0.00163177,0.00042701,-0.33489799,-0.30774021,0.02715778,-0.00135137,-0.00002406,0.00132731
-2.47500000,-0.82846320,-0.80298328,0.02547991,-0.02188131,-0.57843471,-0.55655340,0.74120060,-0.00003618,-0.74123678,0.01529460,-0.00000000,-0.01529461,0.00005135,0.00010716,0.00005581,-0.16724108,-0.15396519,0.01327589,-0.00046332,-0.00000078,0.00046255
-1.65000000,-0.56765521,-0.55356216,0.01409304,-0.01065544,-0.41252059,-0.40186515,0.49892264,-0.00000244,-0.49892508,0.00722258,-0.00000000,-0.00722259,0.00000170,0.00000766,0.00000596,-0.09145879,-0.08399121,0.00746758,-0.00018054,-0.00000003,0.00018051
-0.82500000,-0.40173113,-0.39386654,0.00786459,-0.00557962,-0.30252975,-0.29695014,0.34778272,-0.00000017,-0.34778289,0.00367101,-0.00000000,-0.00367101,-0.00000037,0.00000064,0.00000101,-0.05346793,-0.04890395,0.00456398,-0.00007814,-0.00000000,0.00007814
-1.30000000,-18.29025078,-8.39475250,9.89549828,-18.27352715,-19.91509247,-1.64156532,-84.84424782,-102.29311371,-17.44886589,23.81683779,-0.07514612,-23.89198391,307.30963017,319.06579590,11.75616573,-74.80104828,-75.97023773,-1.16918945,-24.31678113,-26.65098000,-2.33419887
-1.05000000,-15.52493286,-7.45583725,8.06909561,-11.15023804,-16.00428772,-4.85404968,-41.22956085,-55.43587494,-14.20631409,13.36776686,-0.04210545,-13.40987231,172.17583087,175.14558411,2.96975324,-52.34903717,-53.08232117,-0.73328400,-14.08568300,-14.98553371,-0.89985072
-0.80000000,-12.96088219,-6.39410782,6.56677437,-6.86556053,-12.95363140,-6.08807087,-17.23825836,-28.90276527,-11.66450691,7.51631695,-0.02234106,-7.53865801,92.80355480,92.18518066,-0.61837414,-36.56625938,-36.62559509,-0.05933571,-7.55228136,-7.82959461,-0.27731325
-0.55000000,-10.69983768,-5.38008499,5.31975269,-4.29001665,-10.56882095,-6.27880430,-4.96298599,-14.58368397,-9.62069798,4.29239559,-0.01134592,-4.30374151,48.40389445,46.86656570,-1.53732875,-25.55145454,-25.10819817,0.44325638,-3.82055482,-3.85324192,-0.03268710
-0.30000000,-8.77535534,-4.48291397,4.29244137,-2.72702289,-8.69425011,-5.96722722,0.77362633,-7.17502308,-7.94864941,2.52014406,-0.00557919,-2.52572325,24.57925265,23.20928955,-1.36996310,-17.89882684,-17.22156525,0.67726159,-1.85367872,-1.80941796,0.04426076
0.20000000,-5.86732149,-3.08533096,2.78199053,-1.16273928,-6.02481794,-4.86207867,3.76686645,-1.65629435,-5.42316079,0.97053604,-0.00127103,-0.97180707,5.95802971,5.42363214,-0.53439757,-8.91153273,-8.30464363,0.60688910,-0.40546426,-0.36179018,0.04367408
0.70000000,-3.95125794,-2.13602829,1.81522965,-0.53175443,-4.29680443,-3.76504999,3.32214743,-0.37221807,-3.69436550,0.43111182,-0.00027634,-0.43138816,1.36405566,1.23353076,-0.13052490,-4.58512022,-4.23096180,0.35415842,-0.08641048,-0.06682309,0.01958739
1.20000000,-2.70802712,-1.50172424,1.20630288,-0.25967970,-3.14217091,-2.88249120,2.45610917,-0.08364698,-2.53975614,0.21300822,-0.00005773,-0.21306595,0.30014993,0.28012431,-0.02002562,-2.46979726,-2.29362583,0.17617143,-0.01919600,-0.01180225,0.00739375
1.70000000,-1.89700639,-1.07550430,0.82150209,-0.13462327,-2.34829855,-2.21367528,1.75817327,-0.01902073,-1.77719400,0.11306534,-0.00001152,-0.11307686,0.06401094,0.06417090,0.00015996,-1.40045105,-1.31724107,0.08320997,-0.00474509,-0.00201804,0.00272705
2.45000000,-1.16009557,-0.67512131,0.48497427,-0.05541805,-1.57082689,-1.51540884,1.08029784,-0.00212030,-1.08241813,0.04801612,-0.00000094,-0.04801707,0.00601210,0.00718802,0.00117592,-0.65575139,-0.62806934,0.02768205,-0.00080556,-0.00013497,0.00067059
3.20000000,-0.74336231,-0.44076920,0.30259311,-0.02518360,-1.08834910,-1.06316550,0.68985946,-0.00024314,-0.69010260,0.02225663,-0.00000007,-0.02225670,0.00053159,0.00082492,0.00029333,-0.33722815,-0.32698405,0.01024410,-0.00020056,-0.00000851,0.00019204
3.95000000,-0.49605244,-0.29794884,0.19810361,-0.01240959,-0.77657020,-0.76416061,0.45781379,-0.00002840,-0.45784219,0.01106991,-0.00000001,-0.01106992,0.00004539,0.00009670,0.00005131,-0.18673568,-0.18240528,0.00433040,-0.00006454,-0.00000052,0.00006402
-1.30000000,-16.11369705,-15.59619904,0.51749802,-12.06393623,-17.22281837,-5.15888214,-81.48054886,-87.63249969,-6.15195084,13.82954371,-0.14087561,-13.97041932,297.41087801,300.71014404,3.29926603,-72.60507965,-73.61246490,-1.00738525,-22.04097670,-23.07153320,-1.03055651
-1.03333300,-13.10291672,-12.71723175,0.38568497,-6.16771841,-13.28097248,-7.11325407,-31.48997116,-40.87641144,-9.38644028,6.44299614,-0.06553054,-6.50852668,140.21444286,140.84657288,0.63213002,-47.66776657,-48.33185959,-0.66409302,-9.78014584,-10.29127312,-0.51112727
-0.76666700,-10.50532913,-10.27532196,0.23000717,-3.39735937,-10.42472935,-7.02736998,-9.24793625,-18.83970642,-9.59177017,3.20970520,-0.03008995,-3.23979515,64.94053752,65.56240845,0.62187093,-31.87490463,-31.91521263,-0.04030800,-4.21223712,-4.45437288,-0.24213576
-0.50000000,-8.36808777,-8.25566292,0.11242485,-1.97762156,-8.30985069,-6.33222914,-0.11735535,-8.70778370,-8.59042835,1.71501347,-0.01387364,-1.72888712,29.81717388,30.80640793,0.98923405,-21.64719343,-21.38210297,0.26509047,-1.79337119,-1.91117752,-0.11780632
-0.23333300,-6.65431738,-6.61329079,0.04102659,-1.20234621,-6.71312380,-5.51077759,3.15874577,-4.08450031,-7.24324608,0.98953210,-0.00651349,-0.99604559,13.68846797,14.78517342,1.09670545,-14.91175711,-14.59490776,0.31684935,-0.77001583,-0.82964921,-0.05963338
0.30000000,-4.23091030,-4.24323273,-0.01232243,-0.49207264,-4.53076744,-4.03869480,3.80482200,-0.95996040,-4.76478240,0.40314137,-0.00153398,-0.40467535,2.96561652,3.67549014,0.70987362,-7.36333427,-7.18556738,0.17776689,-0.15614739,-0.16979526,-0.01364787
0.83333300,-2.73605323,-2.75291061,-0.01685739,-0.22416829,-3.17227769,-2.94810940,2.80639967,-0.24245878,-3.04885844,0.19663557,-0.00037030,-0.19700587,0.67358819,0.97517216,0.30158397,-3.82176943,-3.75618219,0.06558723,-0.03672226,-0.03757284,-0.00085057
1.36666700,-1.81121397,-1.82171631,-0.01050234,-0.11116873,-2.28837585,-2.17720713,1.91163173,-0.06268756,-1.97431929,0.10545175,-0.00008366,-0.10553540,0.15484106,0.26001602,0.10517496,-2.07818627,-2.05835056,0.01983571,-0.00949163,-0.00806868,0.00142295
1.90000000,-1.23070633,-1.23455048,-0.00384414,-0.05903821,-1.69244099,-1.63340278,1.29447412,-0.01602707,-1.31050120,0.05957035,-0.00001706,-0.05958741,0.03451316,0.06750727,0.03299411,-1.18147795,-1.17641604,0.00506191,-0.00265328,-0.00157581,0.00107746
2.70000000,-0.72377312,-0.72122574,0.00254738,-0.02528364,-1.11918938,-1.09390574,0.74334636,-0.00198276,-0.74532912,0.02707230,-0.00000133,-0.02707363,0.00324609,0.00841549,0.00516940,-0.54807046,-0.54709232,0.00097814,-0.00049716,-0.00011249,0.00038468
3.50000000,-0.44910008,-0.44392586,0.00517422,-0.01190816,-0.76932800,-0.75741984,0.44785744,-0.00023322,-0.44809066,0.01317826,-0.00000009,-0.01317835,0.00026297,0.00099165,0.00072868,-0.27689505,-0.27552456,0.00137049,-0.00013078,-0.00000677,0.00012401
4.30000000,-0.29194963,-0.28625202,0.00569761,-0.00604447,-0.54599786,-0.53995339,0.28216607,-0.00002632,-0.28219239,0.00682283,-0.00000001,-0.00682283,0.00001825,0.00011252,0.00009427,-0.15034380,-0.14860210,0.00174170,-0.00002979,-0.00000037,0.00002942
-1.20000000,-0.02562430,-0.83866119,-0.81303690,-2.77045822,-11.73323059,-8.96277237,-85.35775278,-79.33019257,6.02756021,0.28972292,-0.22529905,-0.51502196,266.91221895,281.24584961,14.33363066,-63.19918060,-63.72061157,-0.52143097,-14.94289872,-20.77363205,-5.83073333
-0.96666700,-0.68972754,-0.96664810,-0.27692056,-1.81988716,-9.34477043,-7.52488327,-43.71858621,-43.29579544,0.42279077,0.30433273,-0.11905466,-0.42338739,143.58345501,154.47167969,10.88822468,-43.71084595,-44.01612091,-0.30527496,-8.54383502,-11.40560150,-2.86176648
-0.73333300,-0.95393521,-0.94985962,0.00407559,-1.21222150,-7.55226660,-6.34004509,-21.64037746,-23.20238113,-1.56200367,0.23588705,-0.06088278,-0.29676984,75.48718838,83.15003967,7.66285129,-30.41298771,-30.23836136,0.17462635,-4.58304991,-5.96477604,-1.38172613
-0.50000000,-1.00799298,-0.86804962,0.13994336,-0.81982738,-6.18361855,-5.36379117,-10.28192782,-12.27206993,-1.99014211,0.19929612,-0.03013695,-0.22943306,38.84298599,44.08884430,5.24585831,-21.26226377,-20.76816559,0.49409819,-2.33437579,-2.98466873,-0.65029294
-0.26666700,-0.96037471,-0.76205444,0.19832027,-0.56408978,-5.12189245,-4.55780268,-4.59876549,-6.43624401,-1.83747852,0.18584904,-0.01447093,-0.20031997,19.58951564,23.13662338,3.54710774,-14.92929840,-14.32980347,0.59949493,-1.14192799,-1.43647599,-0.29454801
0.20000000,-0.76415008,-0.54977798,0.21437210,-0.28161305,-3.61983371,-3.33822066,-0.55042225,-1.75173163,-1.20130938,0.15643491,-0.00308921,-0.15952411,4.72321336,6.27390099,1.55068763,-7.49248540,-7.02421904,0.46826637,-0.25229178,-0.30248755,-0.05019577
0.66666700,-0.56427407,-0.37849808,0.18577600,-0.14988463,-2.64346218,-2.49357755,0.24173987,-0.47744906,-0.71918893,0.11178787,-0.00061148,-0.11239935,1.07217323,1.69631326,0.62414003,-3.89920508,-3.63416028,0.26504480,-0.05317877,-0.05795322,-0.00477446
1.13333300,-0.40463170,-0.25439453,0.15023717,-0.08408561,-1.98225284,-1.89816723,0.30486172,-0.13130884,-0.43617056,0.07283571,-0.00011573,-0.07295144,0.23197650,0.46189499,0.22991849,-2.12965818,-1.99463463,0.13502356,-0.01138330,-0.01043729,0.00094601
1.60000000,-0.28684664,-0.16847610,0.11837053,-0.04923933,-1.51926577,-1.47002644,0.23883506,-0.03642276,-0.27525782,0.04609748,-0.00002149,-0.04611897,0.04834688,0.12681568,0.07846880,-1.22627706,-1.15693545,0.06934161,-0.00268657,-0.00181328,0.00087328
2.30000000,-0.17037347,-0.08860779,0.08176568,-0.02355514,-1.05422163,-1.03066649,0.14116001,-0.00536413,-0.14652414,0.02332550,-0.00000173,-0.02332723,0.00434793,0.01841834,0.01407041,-0.58778212,-0.55827343,0.02950869,-0.00044051,-0.00012832,0.00031219
3.00000000,-0.10143267,-0.04450035,0.05693232,-0.01201896,-0.75603467,-0.74401572,0.08020949,-0.00078922,-0.08099871,0.01222309,-0.00000015,-0.01222324,0.00036769,0.00268074,0.00231305,-0.30918380,-0.29360610,0.01557770,-0.00012635,-0.00000927,0.00011708
3.70000000,-0.06053593,-0.02022743,0.04030850,-0.00647037,-0.55699211,-0.55052174,0.04482072,-0.00011508,-0.04493579,0.00666894,-0.00000001,-0.00666896,0.00002712,0.00038835,0.00036123,-0.17490274,-0.16533241,0.00957033,-0.00004888,-0.00000071,0.00004816
-6.70000000,-11.70404911,-7.83219910,3.87185001,-5.30018044,-20.88037491,-15.58019447,-107.28335476,-113.13143158,-5.84807682,1.68478417,-0.28002614,-1.96481031,350.56541216,357.16494751,6.59953535,-83.29382324,-82.70796204,0.58586121,-20.72852921,-18.70861435,2.01991486
-6.42083300,-8.61336994,-6.24542618,2.36794376,-2.54885340,-16.50037766,-13.95152426,-49.33850765,-55.02418137,-5.68567371,0.53652191,-0.14235874,-0.67888065,173.40744927,176.02975464,2.62230537,-55.53301620,-55.63838196,-0.10536575,-9.68382499,-8.62488556,1.05893943
-6.14166700,-6.46226454,-4.95879745,1.50346708,-1.31959832,-13.14500809,-11.82540977,-20.37861681,-25.68811417,-5.30949736,0.21019292,-0.06810045,-0.27829337,81.57085516,83.58094025,2.01008509,-37.17968559,-37.21738052,-0.03769493,-4.21545536,-3.76739526,0.44806010
-5.86250000,-4.92158079,-3.92898560,0.99259520,-0.73922890,-10.56579113,-9.82656223,-7.06635714,-11.65160656,-4.58524942,0.14282894,-0.03107125,-0.17390019,36.85226796,38.69651413,1.84424617,-25.02887821,-24.97166443,0.05721378,-1.73677132,-1.58835256,0.14841876
-5.58333300,-3.78672671,-3.11169434,0.67503238,-0.44611987,-8.56931877,-8.12319890,-1.43625140,-5.18829441,-3.75204301,0.13943088,-0.01368340,-0.15311428,16.14389558,17.64785004,1.50395446,-16.96385622,-16.91315460,0.05070162,-0.69349629,-0.65719473,0.03630155
-5.02500000,-2.28785515,-1.96339417,0.32446098,-0.19308902,-5.78284454,-5.58975552,1.33822817,-1.00278246,-2.34101063,0.12302338,-0.00247454,-0.12549792,2.92708617,3.60296059,0.67587442,-8.01795244,-8.08092976,-0.06297731,-0.11047965,-0.11163743,-0.00115778
-4.46666700,-1.41464233,-1.26209641,0.15254593,-0.09645826,-4.02469683,-3.92823857,1.25462876,-0.19210182,-1.44673058,0.08382048,-0.00042191,-0.08424239,0.51602227,0.73008406,0.21406179,-3.98608647,-4.09647083,-0.11038436,-0.01885610,-0.01923733,-0.00038123
-3.90833300,-0.89741999,-0.83366394,0.06375605,-0.05219934,-2.87764955,-2.82545020,0.87802451,-0.03668419,-0.91470870,0.05134754,-0.00006869,-0.05141623,0.09145359,0.14660336,0.05514977,-2.10028569,-2.19727945,-0.09699376,-0.00344137,-0.00325825,0.00018312
-3.35000000,-0.58592653,-0.56780243,0.01812410,-0.02979447,-2.10656571,-2.07677124,0.58772071,-0.00695271,-0.59467342,0.03076783,-0.00001067,-0.03077851,0.01636415,0.02898973,0.01262558,-1.17145237,-1.24080467,-0.06935231,-0.00065950,-0.00052075,0.00013875
-2.51250000,-0.32685089,-0.33755684,-0.01070595,-0.01387508,-1.37045014,-1.35657506,0.32665537,-0.00056328,-0.32721864,0.01463498,-0.00000060,-0.01463558,0.00122496,0.00247524,0.00125028,-0.53578616,-0.57294804,-0.03716188,-0.00007289,-0.00002894,0.00004396
-1.67500000,-0.19417082,-0.21311951,-0.01894869,-0.00697266,-0.92666543,-0.91969277,0.18950304,-0.00004492,-0.18954796,0.00735374,-0.00000003,-0.00735378,0.00008478,0.00020712,0.00012234,-0.26863672,-0.28816402,-0.01952730,-0.00001894,-0.00000138,0.00001755
-0.83750000,-0.12182493,-0.14152908,-0.01970416,-0.00373415,-0.64723468,-0.64350052,0.11484970,-0.00000356,-0.11485326,0.00391281,-0.00000000,-0.00391281,0.00000536,0.00001752,0.00001216,-0.14489174,-0.15544279,-0.01055105,-0.00000309,-0.00000006,0.00000303
-4.00000000,29.44938469,27.47629547,-1.97308922,-18.83815575,-21.62692070,-2.78876495,-368.72913933,-381.54180908,-12.81266975,33.11187649,-0.07874167,-33.19061816,864.21905553,890.64385986,26.42480433,-110.78048706,-109.41962433,1.36086273,-49.91225114,-45.54881287,4.36343827
-3.77500000,21.05198860,19.84515762,-1.20683098,-11.70498562,-17.03913307,-5.33414745,-181.74775887,-178.68951416,3.05824471,20.64630795,-0.03743276,-20.68374070,417.23677252,426.71926880,9.48249628,-70.51174927,-71.57504272,-1.06329346,-24.40273039,-21.27251625,3.13021414
-3.55000000,15.22759724,14.38501358,-0.84258366,-7.54179382,-13.68756008,-6.14576626,-91.14383411,-82.61650085,8.52733326,12.10973024,-0.01756349,-12.12729373,201.03516629,202.88415527,1.84898898,-46.90810776,-47.09976959,-0.19166183,-11.62161533,-9.82374477,1.79787056
-3.32500000,11.11240959,10.46365738,-0.64875221,-4.99640989,-11.15965748,-6.16324759,-47.08426476,-37.95434952,9.12991524,7.04346466,-0.00817264,-7.05163730,96.87554046,96.20320129,-0.67233917,-32.05170536,-31.35759354,0.69411182,-5.32047467,-4.51428413,0.80619053
