shift_angstrom,target_lr_es_kj_mol,predicted_lr_es_kj_mol,error_lr_es_kj_mol,target_lr_pol_kj_mol,predicted_lr_pol_kj_mol,error_lr_pol_kj_mol,target_sr_es_total_kj_mol,predicted_sr_es_total_kj_mol,error_sr_es_total_kj_mol,target_sr_pol_total_kj_mol,predicted_sr_pol_total_kj_mol,error_sr_pol_total_kj_mol,target_exchange_kj_mol,predicted_exchange_kj_mol,error_exchange_kj_mol,target_dispersion_total_kj_mol,predicted_dispersion_total_kj_mol,error_dispersion_total_kj_mol,target_ct_like_kj_mol,predicted_ct_like_kj_mol,error_ct_like_kj_mol
3.57500000,0.28105503,0.14280128,-0.13825375,-0.00986907,-1.79512024,-1.78525117,-0.34886695,0.00748963,0.35635658,0.01024261,-0.01603865,-0.02628126,0.00009575,0.00272326,0.00262751,-0.34236770,-8.80386543,-8.46149773,0.00007758,-0.72911638,-0.72919396
-2.10000000,-9.49751472,-7.88891220,1.60860252,-11.36832809,-48.79774475,-37.42941666,-128.87600517,-1.77075052,127.10525465,8.10459161,-247.35334778,-255.45793939,419.59564973,38.51243210,-381.08321763,-95.41989136,-2099.15673828,-2003.73684692,-32.54747318,-5.44916439,27.09830879
-1.85000000,-6.80968904,-6.12429428,0.68539476,-6.39732933,-37.28903580,-30.89170647,-61.61021757,-1.23534346,60.37487411,4.02886677,-121.08032227,-125.10918903,213.02097152,24.50361443,-188.51735709,-63.81681061,-1270.03662109,-1206.21981049,-15.65447087,-4.87759781,10.77687306
-1.60000000,-5.10868883,-4.91981888,0.18886995,-3.79519439,-28.84529114,-25.05009675,-27.49549055,-0.89234722,26.60314333,2.14305258,-61.07865906,-63.22171164,105.29848626,15.41834641,-89.88013985,-43.01084709,-798.52441406,-755.51356697,-7.27080833,-4.35854721,2.91226112
-1.35000000,-3.99512792,-4.04595566,-0.05082774,-2.33332705,-22.59040833,-20.25708127,-10.96057296,-0.66156799,10.29900497,1.23155069,-31.68535042,-32.91690111,50.87778802,9.62284470,-41.25494332,-29.18341351,-519.38159180,-490.19817829,-3.27029928,-3.88925076,-0.61895148
-1.10000000,-3.22294092,-3.37611389,-0.15317297,-1.47401309,-17.90577316,-16.43176007,-3.30308437,-0.49875373,2.80433065,0.76838285,-16.91197205,-17.68035489,24.10765836,5.97204494,-18.13561342,-19.94107747,-348.21926880,-328.27819133,-1.43208772,-3.46645403,-2.03436631
-0.60000000,-2.21176195,-2.40378952,-0.19202757,-0.62897301,-11.63359070,-11.00461769,1.34738958,-0.29018629,-1.63757586,0.35494813,-5.24951935,-5.60446748,5.17111373,2.28016281,-2.89095092,-9.57028928,-169.23556519,-159.66527590,-0.26091090,-2.74639034,-2.48547944
-0.10000000,-1.56579661,-1.73556900,-0.16977239,-0.29017660,-7.86521530,-7.57503870,1.75211704,-0.17009944,-1.92221648,0.18128622,-1.81041396,-1.99170017,1.06573406,0.86903179,-0.19670227,-4.82767674,-89.52358246,-84.69590572,-0.04606482,-2.17058039,-2.12451557
0.40000000,-1.12288463,-1.26391983,-0.14103520,-0.14333558,-5.50113964,-5.35780406,1.42245883,-0.09939136,-1.52185019,0.09610333,-0.68038666,-0.77648999,0.21538415,0.33295941,0.11757526,-2.58323752,-50.57562256,-47.99238504,-0.00814162,-1.71323228,-1.70509066
0.90000000,-0.81318784,-0.92844009,-0.11525226,-0.07513367,-3.96059346,-3.88545980,1.06416395,-0.05779639,-1.12196034,0.05236646,-0.27299145,-0.32535791,0.04338407,0.12857029,0.08518622,-1.46610094,-30.09554291,-28.62944197,-0.00150194,-1.35174835,-1.35024640
1.65000000,-0.51147455,-0.59535217,-0.08387762,-0.03133012,-2.53196788,-2.50063776,0.67732529,-0.02545641,-0.70278170,0.02230705,-0.07580782,-0.09811488,0.00393260,0.03126553,0.02733293,-0.68990279,-14.92171478,-14.23181199,-0.00014415,-0.94836235,-0.94821820
2.40000000,-0.33045214,-0.39077568,-0.06032354,-0.01434800,-1.69342351,-1.67907551,0.43942857,-0.01115907,-0.45058764,0.01016555,-0.02274476,-0.03291031,0.00035738,0.00768030,0.00732292,-0.35594293,-7.96676064,-7.61081771,-0.00002827,-0.66753483,-0.66750655
3.15000000,-0.21926832,-0.26247406,-0.04320574,-0.00709436,-1.17535901,-1.16826465,0.29277628,-0.00487620,-0.29765248,0.00493055,-0.00723844,-0.01216899,0.00003115,0.00189301,0.00186186,-0.19714636,-4.51538754,-4.31824117,-0.00000937,-0.47227484,-0.47226547
-1.80000000,-14.34077835,-6.37239075,7.96838760,-6.63446760,-17.46325684,-10.82878923,-48.37922668,-1.47188973,46.90733695,8.12278712,-99.79190063,-107.91468775,198.57172751,14.05947685,-184.51225066,-44.44496155,-992.34442139,-947.89945984,-17.57408287,-3.53891516,14.03516772
-1.59583300,-10.95029640,-5.32211113,5.62818527,-3.68630767,-13.96240044,-10.27609277,-20.47558594,-1.14345574,19.33213019,4.63600701,-47.33148575,-51.96749276,103.82325446,8.95983410,-94.86342036,-30.54193687,-612.34106445,-581.79912758,-8.51874325,-3.20339179,5.31535146
-1.39166700,-8.61594486,-4.48802185,4.12792301,-2.24388695,-11.35009766,-9.10621071,-6.48889732,-0.89627647,5.59262085,2.84776533,-24.07415009,-26.92191541,53.54074616,5.70161200,-47.83913416,-21.29590654,-398.53213501,-377.23622847,-4.07844621,-2.89735603,1.18109018
-1.18750000,-6.94031096,-3.81394768,3.12636328,-1.45089447,-9.35433483,-7.90344036,0.09265804,-0.70750272,-0.80016077,1.82999706,-12.95580769,-14.78580475,27.28907601,3.62595487,-23.66312114,-15.02566195,-270.41226196,-255.38660002,-1.93422171,-2.61892557,-0.68470386
-0.98333300,-5.69377470,-3.26178360,2.43199110,-0.97794229,-7.80005074,-6.82210845,2.91306090,-0.56167161,-3.47473252,1.21928343,-7.29843760,-8.51772103,13.76643576,2.30591846,-11.46051730,-10.71964970,-189.67849731,-178.95884761,-0.91232189,-2.36614609,-1.45382419
-0.57500000,-3.98873186,-2.42283630,1.56589556,-0.48271877,-5.58317518,-5.10045642,4.03640612,-0.35872555,-4.39513167,0.59040014,-2.57323074,-3.16363089,3.41506968,0.93421090,-2.48085878,-5.64332008,-100.76155853,-95.11823845,-0.20449418,-1.92971992,-1.72522574
-0.16666700,-2.90054822,-1.83017349,1.07037473,-0.25685981,-4.12472200,-3.86786219,3.44708598,-0.23225874,-3.67934471,0.31078827,-1.00629711,-1.31708539,0.82455290,0.38014680,-0.44440610,-3.11874700,-57.82152557,-54.70277858,-0.04888237,-1.57305229,-1.52416991
0.24166700,-2.16418195,-1.40191460,0.76226735,-0.14426564,-3.12602067,-2.98175503,2.69610149,-0.15197718,-2.84807867,0.17353151,-0.42408434,-0.59761585,0.19511455,0.15562619,-0.03948836,-1.81524631,-35.16051102,-33.34526470,-0.01340641,-1.28258753,-1.26918112
0.65000000,-1.64591241,-1.08701134,0.55890107,-0.08460491,-2.41980457,-2.33519966,2.07847950,-0.10031056,-2.17879006,0.10140869,-0.18914276,-0.29055145,0.04538074,0.06416342,0.01878268,-1.11106301,-22.37991333,-21.26885032,-0.00447516,-1.04656160,-1.04208643
1.26250000,-1.12211013,-0.75718498,0.36492515,-0.04062520,-1.70288324,-1.66225804,1.42168641,-0.05452022,-1.47620663,0.04854165,-0.06110064,-0.10964229,0.00496562,0.01723370,0.01226808,-0.57813179,-12.16265202,-11.58452023,-0.00124596,-0.77325892,-0.77201297
1.87500000,-0.78537625,-0.53869057,0.24668568,-0.02086048,-1.23770809,-1.21684762,0.99390265,-0.03003766,-1.02394031,0.02488493,-0.02127799,-0.04616292,0.00052607,0.00471208,0.00418601,-0.32609906,-7.05191851,-6.72581944,-0.00045912,-0.57357895,-0.57311983
2.48750000,-0.56163412,-0.39051247,0.17112166,-0.01132951,-0.92374218,-0.91241266,0.70980611,-0.01673964,-0.72654575,0.01350454,-0.00785628,-0.02136082,0.00005159,0.00131082,0.00125923,-0.19572799,-4.30510330,-4.10937531,-0.00019510,-0.42754048,-0.42734538
-6.60000000,-15.01794720,-11.88991547,3.12803173,-10.82868481,-17.29248428,-6.46379948,-30.00248051,-2.78414249,27.21833801,13.71980357,-84.77388763,-98.49369121,145.37009793,9.37407875,-135.99601918,-30.80415344,-768.81542969,-738.01127625,-15.95958411,-2.72105551,13.23852860
-6.32500000,-11.04430676,-9.05028915,1.99401760,-4.93969250,-12.47691345,-7.53722095,-6.66921329,-1.92308831,4.74612498,5.66011113,-29.66216469,-35.32227582,58.82961479,5.07543802,-53.75417677,-18.48499489,-386.24044800,-367.75545311,-5.81120637,-2.37801695,3.43318943
-6.05000000,-8.39081097,-7.05794907,1.33286190,-2.59311485,-9.36407185,-6.77095699,1.63261986,-1.35557961,-2.98819947,2.67605591,-11.77515697,-14.45121288,23.28129483,2.74356866,-20.53772617,-11.42491531,-215.91079712,-204.48588181,-2.08823987,-2.07715130,0.01108857
-5.77500000,-6.53800249,-5.61131954,0.92668295,-1.48376691,-7.23454952,-5.75078261,3.98898220,-0.97077382,-4.95975602,1.39354212,-5.15217161,-6.54571373,9.04871177,1.48299742,-7.56571435,-7.22710359,-130.50489807,-123.27779448,-0.74949075,-1.81390417,-1.06441342
-5.50000000,-5.19739962,-4.53199577,0.66540384,-0.90105510,-5.71597004,-4.81491494,4.21248037,-0.70401573,-4.91649610,0.78575563,-2.43175316,-3.21750879,3.46344999,0.80242801,-2.66102198,-4.67518282,-83.63531494,-78.96013212,-0.27348610,-1.58398056,-1.31049446
-4.95000000,-3.43874025,-3.06941605,0.36932421,-0.37618357,-3.75463152,-3.37844795,3.21159285,-0.38116893,-3.59276178,0.29924248,-0.64024794,-0.93949042,0.49019742,0.23629944,-0.25389798,-2.10287373,-38.95034409,-36.84747035,-0.04222883,-1.20865107,-1.16642224
-4.40000000,-2.38201189,-2.16237545,0.21963644,-0.17658448,-2.59556389,-2.41897941,2.24432346,-0.21245836,-2.45678182,0.13413048,-0.19720484,-0.33133532,0.06723869,0.07033060,0.00309191,-1.04602826,-20.40161705,-19.35558879,-0.00944702,-0.92392766,-0.91448064
-3.85000000,-1.70768356,-1.57120705,0.13647652,-0.09023692,-1.86455226,-1.77431534,1.58660299,-0.12100161,-1.70760459,0.06662828,-0.06764887,-0.13427714,0.00908869,0.02119962,0.01211093,-0.57026364,-11.60000324,-11.02973960,-0.00317368,-0.70819438,-0.70502070
-3.30000000,-1.25796294,-1.17087460,0.08708835,-0.04925215,-1.38058865,-1.33133650,1.14989556,-0.07007545,-1.21997101,0.03554659,-0.02509541,-0.06064200,0.00120476,0.00647760,0.00527284,-0.33489799,-7.01177883,-6.67688084,-0.00135137,-0.54469168,-0.54334031
-2.47500000,-0.82846320,-0.78303528,0.04542792,-0.02188131,-0.92000204,-0.89812074,0.74120060,-0.03164421,-0.77284481,0.01529460,-0.00631566,-0.02161026,0.00005135,0.00112249,0.00107114,-0.16724108,-3.59332848,-3.42608740,-0.00046332,-0.37021473,-0.36975141
-1.65000000,-0.56765521,-0.54408646,0.02356875,-0.01065544,-0.63979793,-0.62914249,0.49892264,-0.01461774,-0.51354038,0.00722258,-0.00175018,-0.00897276,0.00000170,0.00020024,0.00019854,-0.09145879,-1.99330962,-1.90185082,-0.00018054,-0.25425884,-0.25407830
-0.82500000,-0.40173113,-0.39016914,0.01156199,-0.00557962,-0.46026337,-0.45468376,0.34778272,-0.00687292,-0.35465564,0.00367101,-0.00052158,-0.00419259,-0.00000037,0.00003664,0.00003701,-0.05346793,-1.17517638,-1.12170845,-0.00007814,-0.17663598,-0.17655784
-1.30000000,-18.29025078,-6.61848450,11.67176628,-18.27352715,-46.48959351,-28.21606636,-84.84424782,-1.43296015,83.41128767,23.81683779,-160.18978882,-184.00662661,307.30963017,22.77582550,-284.53380467,-74.80104828,-1635.74877930,-1560.94773102,-24.31678113,-5.03676701,19.28001412
-1.05000000,-15.52493286,-5.82388306,9.70104980,-11.15023804,-36.26892090,-25.11868286,-41.22956085,-1.18573153,40.04382932,13.36776686,-87.71303558,-101.08080244,172.17583087,15.34740448,-156.82842639,-52.34903717,-1072.08081055,-1019.73177338,-14.08568300,-4.53951740,9.54616560
-0.80000000,-12.96088219,-4.97389221,7.98698997,-6.86556053,-28.51302528,-21.64746475,-17.23825836,-0.94500160,16.29325676,7.51631695,-47.37872314,-54.89504009,92.80355480,10.15711689,-82.64643791,-36.56625938,-707.86737061,-671.30111122,-7.55228136,-4.07929611,3.47298525
-0.55000000,-10.69983768,-4.18085480,6.51898289,-4.29001665,-22.61948013,-18.32946348,-4.96298599,-0.73645151,4.22653449,4.29239559,-25.78557205,-30.07796765,48.40389445,6.62488699,-41.77900746,-25.55145454,-474.96710205,-449.41564751,-3.82055482,-3.65673614,0.16381869
-0.30000000,-8.77535534,-3.48702621,5.28832912,-2.72702289,-18.11630249,-15.38927960,0.77362633,-0.56627762,-1.33990395,2.52014406,-14.29407787,-16.81422193,24.57925265,4.27251387,-20.30673878,-17.89882684,-324.99835205,-307.09952521,-1.85367872,-3.27132344,-1.41764472
0.20000000,-5.86732149,-2.41251755,3.45480394,-1.16273928,-11.95268154,-10.78994226,3.76686645,-0.32819796,-4.09506440,0.97053604,-4.69390917,-5.66444521,5.95802971,1.73563409,-4.22239562,-8.91153273,-161.44303894,-152.53150621,-0.40546426,-2.60603189,-2.20056763
0.70000000,-3.95125794,-1.68210983,2.26914811,-0.53175443,-8.16413116,-7.63237673,3.32214743,-0.18860075,-3.51074818,0.43111182,-1.66843212,-2.09954394,1.36405566,0.69115525,-0.67290041,-4.58512022,-86.05466461,-81.46954439,-0.08641048,-2.06738186,-1.98097138
1.20000000,-2.70802712,-1.19133759,1.51668954,-0.25967970,-5.74921465,-5.48953494,2.45610917,-0.10860844,-2.56471761,0.21300822,-0.63037866,-0.84338688,0.30014993,0.27195776,-0.02819217,-2.46979726,-48.66269684,-46.19289957,-0.01919600,-1.63626361,-1.61706761
1.70000000,-1.89700639,-0.85909843,1.03790796,-0.13462327,-4.15782499,-4.02320172,1.75817327,-0.06295676,-1.82113003,0.11306534,-0.24994400,-0.36300934,0.06401094,0.10617769,0.04216675,-1.40045105,-28.92117882,-27.52072777,-0.00474509,-1.29388571,-1.28914062
2.45000000,-1.16009557,-0.54413795,0.61595762,-0.05541805,-2.66850185,-2.61308380,1.08029784,-0.02822006,-1.10851789,0.04801612,-0.06724607,-0.11526220,0.00601210,0.02564627,0.01963417,-0.65575139,-14.31776619,-13.66201480,-0.00080556,-0.91043836,-0.90963280
3.20000000,-0.74336231,-0.35781097,0.38555133,-0.02518360,-1.78798771,-1.76280411,0.68985946,-0.01289193,-0.70275139,0.02225663,-0.01952498,-0.04178161,0.00053159,0.00614394,0.00561235,-0.33722815,-7.64896107,-7.31173292,-0.00020056,-0.64269745,-0.64249690
3.95000000,-0.49605244,-0.24326897,0.25278348,-0.01240959,-1.24168718,-1.22927759,0.45781379,-0.00599349,-0.46380728,0.01106991,-0.00604701,-0.01711692,0.00004539,0.00146343,0.00141804,-0.18673568,-4.34599590,-4.15926023,-0.00006454,-0.45608681,-0.45602227
-1.30000000,-16.11369705,-14.04263687,2.07106018,-12.06393623,-40.44116974,-28.37723351,-81.48054886,-2.81252289,78.66802597,13.82954371,-135.72227478,-149.55181849,297.41087801,25.42755890,-271.98331911,-72.60507965,-1523.03735352,-1450.43227386,-22.04097670,-4.91224289,17.12873381
-1.03333300,-13.10291672,-11.47536945,1.62754726,-6.16771841,-30.01574707,-23.84802866,-31.48997116,-2.09431410,29.39565706,6.44299614,-63.27336884,-69.71636498,140.21444286,15.83763504,-124.37680782,-47.66776657,-917.35852051,-869.69075394,-9.78014584,-4.38698673,5.39315911
-0.76666700,-10.50532913,-9.28349304,1.22183609,-3.39735937,-22.74427223,-19.34691286,-9.24793625,-1.53099394,7.71694231,3.20970520,-32.16205978,-35.37176499,64.94053752,9.94759274,-54.99294478,-31.87490463,-583.39642334,-551.52151871,-4.21223712,-3.91023636,0.30200077
-0.50000000,-8.36808777,-7.46467590,0.90341187,-1.97762156,-17.55118179,-15.57356024,-0.11735535,-1.10183752,-0.98448217,1.71501347,-17.66057777,-19.37559125,29.81717388,6.32034588,-23.49682800,-21.64719343,-387.64007568,-365.99288225,-1.79337119,-3.47886944,-1.68549824
-0.23333300,-6.65431738,-5.98350906,0.67080832,-1.20234621,-13.76132488,-12.55897868,3.15874577,-0.78198028,-3.94072604,0.98953210,-10.30695248,-11.29648457,13.68846797,4.06373072,-9.62473725,-14.91175711,-266.45932007,-251.54756296,-0.77001583,-3.08981681,-2.31980098
0.30000000,-4.23091030,-3.84515953,0.38575077,-0.49207264,-8.80839729,-8.31632465,3.80482200,-0.37929368,-4.18411568,0.40314137,-3.91928196,-4.32242333,2.96561652,1.72567534,-1.23994118,-7.36333427,-135.19462585,-127.83129159,-0.15614739,-2.42658281,-2.27043543
0.83333300,-2.73605323,-2.50090218,0.23515105,-0.22416829,-5.89447975,-5.67031147,2.80639967,-0.17544393,-2.98184360,0.19663557,-1.58246315,-1.77909871,0.67358819,0.74254632,0.06895813,-3.82176943,-73.09261322,-69.27084379,-0.03672226,-1.89687777,-1.86015550
1.36666700,-1.81121397,-1.66090012,0.15031385,-0.11116873,-4.09055614,-3.97938742,1.91163173,-0.07693374,-1.98856547,0.10545175,-0.64865100,-0.75410275,0.15484106,0.31644851,0.16160745,-2.07818627,-41.36152649,-39.28334022,-0.00949163,-1.47823834,-1.46874672
1.90000000,-1.23070633,-1.13065243,0.10005391,-0.05903821,-2.92666054,-2.86762233,1.29447412,-0.03116585,-1.32563997,0.05957035,-0.26814991,-0.32772026,0.03451316,0.13204165,0.09752849,-1.18147795,-24.33548737,-23.15400941,-0.00265328,-1.15013528,-1.14748200
2.70000000,-0.72377312,-0.66583920,0.05793393,-0.02528364,-1.85772872,-1.83244508,0.74334636,-0.00554405,-0.74889041,0.02707230,-0.07311706,-0.10018936,0.00324609,0.03405169,0.03080560,-0.54807046,-11.73513985,-11.18706939,-0.00049716,-0.78914374,-0.78864658
3.50000000,-0.44910008,-0.41353798,0.03556210,-0.01190816,-1.23636782,-1.22445967,0.44785744,0.00096931,-0.44688813,0.01317826,-0.02079594,-0.03397420,0.00026297,0.00838486,0.00812189,-0.27689505,-6.07888556,-5.80199051,-0.00013078,-0.54301250,-0.54288172
4.30000000,-0.29194963,-0.26925945,0.02269018,-0.00604447,-0.85534006,-0.84929559,0.28216607,0.00192819,-0.28023787,0.00682283,-0.00619754,-0.01302036,0.00001825,0.00199294,0.00197469,-0.15034380,-3.35149384,-3.20115004,-0.00002979,-0.37576240,-0.37573261
-1.20000000,-0.02562430,-0.00459290,0.02103140,-2.77045822,-26.27875519,-23.50829697,-85.35775278,0.21391499,85.57166777,0.28972292,-149.69088745,-149.98061037,266.91221895,26.25854301,-240.65367594,-63.19918060,-1302.71899414,-1239.51981354,-14.94289872,-4.25303984,10.68985888
-0.96666700,-0.68972754,-0.16235352,0.52737403,-1.81988716,-20.24996185,-18.43007469,-43.71858621,0.15356916,43.87215537,0.30433273,-84.44770050,-84.75203323,143.58345501,17.43709373,-126.14636128,-43.71084595,-852.68579102,-808.97494507,-8.54383502,-3.82578564,4.71804938
-0.73333300,-0.95393521,-0.21096039,0.74297482,-1.21222150,-15.86804104,-14.65581954,-21.64037746,0.12035739,21.76073486,0.23588705,-47.30235672,-47.53824377,75.48718838,11.49087524,-63.99631314,-30.41298771,-566.55072021,-536.13773251,-4.58304991,-3.43441343,1.14863647
-0.50000000,-1.00799298,-0.20750427,0.80048871,-0.81982738,-12.62411499,-11.80428761,-10.28192782,0.09992182,10.38184965,0.19929612,-26.56334686,-26.76264298,38.84298599,7.52218628,-31.32079971,-21.26226377,-383.28753662,-362.02527285,-2.33437579,-3.07783651,-0.74346072
-0.26666700,-0.96037471,-0.18094635,0.77942836,-0.56408978,-10.18122864,-9.61713886,-4.59876549,0.08571243,4.68447793,0.18584904,-15.07518387,-15.26103291,19.58951564,4.89685965,-14.69265599,-14.92929840,-264.39337158,-249.46407318,-1.14192799,-2.75444579,-1.61251781
0.20000000,-0.76415008,-0.11082077,0.65332931,-0.28161305,-6.86133194,-6.57971889,-0.55042225,0.06546903,0.61589128,0.15643491,-5.09936905,-5.25580396,4.72321336,2.04905796,-2.67415540,-7.49248540,-133.24440002,-125.75191462,-0.25229178,-2.19918919,-1.94689741
0.66666700,-0.56427407,-0.05037308,0.51390100,-0.14988463,-4.81124353,-4.66135891,0.24173987,0.05010611,-0.19163376,0.11178787,-1.85398364,-1.96577151,1.07217323,0.84761202,-0.22456121,-3.89920508,-71.94986725,-68.05066217,-0.05317877,-1.75121045,-1.69803168
1.13333300,-0.40463170,-0.00842857,0.39620313,-0.08408561,-3.48487902,-3.40079341,0.30486172,0.03767477,-0.26718695,0.07283571,-0.71953380,-0.79236951,0.23197650,0.34822059,0.11624409,-2.12965818,-41.18167877,-39.05202059,-0.01138330,-1.39279199,-1.38140868
1.60000000,-0.28684664,0.01764107,0.30448771,-0.04923933,-2.59294939,-2.54371006,0.23883506,0.02776542,-0.21106964,0.04609748,-0.29481435,-0.34091183,0.04834688,0.14249334,0.09414646,-1.22627706,-24.75057220,-23.52429514,-0.00268657,-1.10763335,-1.10494678
2.30000000,-0.17037347,0.03668976,0.20706323,-0.02355514,-1.73447680,-1.71092166,0.14116001,0.01702505,-0.12413496,0.02332550,-0.08385228,-0.10717778,0.00434793,0.03715897,0.03281104,-0.58778212,-12.43907928,-11.85129716,-0.00044051,-0.78688878,-0.78644827
3.00000000,-0.10143267,0.04234314,0.14377581,-0.01201896,-1.20812035,-1.19610139,0.08020949,0.01016095,-0.07004854,0.01222309,-0.02576432,-0.03798741,0.00036769,0.00967068,0.00930299,-0.30918380,-6.73537540,-6.42619160,-0.00012635,-0.56129915,-0.56117280
3.70000000,-0.06053593,0.04165459,0.10219052,-0.00647037,-0.86955750,-0.86308713,0.04482072,0.00595820,-0.03886252,0.00666894,-0.00842104,-0.01508998,0.00002712,0.00251466,0.00248754,-0.17490274,-3.87517643,-3.70027369,-0.00004888,-0.40268886,-0.40263999
-6.70000000,-11.70404911,-6.32465744,5.37939167,-5.30018044,-47.91055298,-42.61037254,-107.28335476,-1.05868053,106.22467422,1.68478417,-145.21656799,-146.90135217,350.56541216,29.78035355,-320.78505861,-83.29382324,-1759.22558594,-1675.93176270,-20.72852921,-6.13427925,14.59424995
-6.42083300,-8.61336994,-4.95840836,3.65496159,-2.54885340,-36.72501755,-34.17616415,-49.33850765,-0.75220841,48.58629924,0.53652191,-71.05382538,-71.59034729,173.40744927,18.97892761,-154.42852166,-55.53301620,-1098.25659180,-1042.72357559,-9.68382499,-5.49632359,4.18750141
-6.14166700,-6.46226454,-3.87302017,2.58924437,-1.31959832,-28.40221024,-27.08261192,-20.37861681,-0.52926326,19.84935355,0.21019292,-36.43856812,-36.64876103,81.57085516,11.91097832,-69.65987684,-37.17968559,-708.44586182,-671.26617622,-4.21545536,-4.90291023,-0.68745488
-5.86250000,-4.92158079,-3.01914978,1.90243101,-0.73922890,-22.18966675,-21.45043784,-7.06635714,-0.36831629,6.69804084,0.14282894,-19.56380463,-19.70663357,36.85226796,7.40137386,-29.45089410,-25.02887821,-470.68218994,-445.65331173,-1.73677132,-4.35715199,-2.62038066
-5.58333300,-3.78672671,-2.35219574,1.43453097,-0.44611987,-17.51762772,-17.07150784,-1.43625140,-0.25304738,1.18320403,0.13943088,-10.92772484,-11.06715572,16.14389558,4.57076406,-11.57313152,-16.96385622,-320.73776245,-303.77390623,-0.69349629,-3.85994363,-3.16644734
-5.02500000,-2.28785515,-1.43621445,0.85164070,-0.19308902,-11.25112724,-11.05803822,1.33822817,-0.11453852,-1.45276669,0.12302338,-3.71212482,-3.83514821,2.92708617,1.72493064,-1.20215553,-8.01795244,-158.33369446,-150.31574202,-0.11047965,-3.00698853,-2.89650888
-4.46666700,-1.41464233,-0.89526176,0.51938057,-0.09645826,-7.49689007,-7.40043181,1.25462876,-0.04889731,-1.30352607,0.08382048,-1.34957623,-1.43339671,0.51602227,0.64483297,0.12881070,-3.98608647,-83.37593842,-79.38985194,-0.01885610,-2.32629871,-2.30744261
-3.90833300,-0.89741999,-0.57629776,0.32112223,-0.05219934,-5.16031456,-5.10811522,0.87802451,-0.01949050,-0.89751500,0.05134754,-0.51032388,-0.56167143,0.09145359,0.23881328,0.14735969,-2.10028569,-46.27682114,-44.17653544,-0.00344137,-1.79222476,-1.78878339
-3.35000000,-0.58592653,-0.38508415,0.20084238,-0.02979447,-3.65497589,-3.62518142,0.58772071,-0.00698740,-0.59470811,0.03076783,-0.19892164,-0.22968947,0.01636415,0.08754051,0.07117636,-1.17145237,-26.88553047,-25.71407811,-0.00065950,-1.37800491,-1.37734541
-2.51250000,-0.32685089,-0.22555351,0.10129738,-0.01387508,-2.28171825,-2.26784317,0.32665537,-0.00081388,-0.32746924,0.01463498,-0.05105045,-0.06568544,0.00122496,0.01906069,0.01783573,-0.53578616,-12.82677174,-12.29098558,-0.00007289,-0.92888713,-0.92881424
-1.67500000,-0.19417082,-0.14238548,0.05178533,-0.00697266,-1.49290252,-1.48592986,0.18950304,0.00041953,-0.18908351,0.00735374,-0.01392982,-0.02128356,0.00008478,0.00406741,0.00398263,-0.26863672,-6.60606337,-6.33742665,-0.00001894,-0.62831008,-0.62829115
-0.83750000,-0.12182493,-0.09557915,0.02624578,-0.00373415,-1.01580238,-1.01206823,0.11484970,0.00046833,-0.11438137,0.00391281,-0.00402274,-0.00793554,0.00000536,0.00085399,0.00084863,-0.14489174,-3.62712932,-3.48223758,-0.00000309,-0.42775846,-0.42775536
-4.00000000,29.44938469,24.09590149,-5.35348320,-18.83815575,-53.31302643,-34.47487068,-368.72913933,5.88334322,374.61248255,33.11187649,-186.97802734,-220.08990383,864.21905553,26.40688324,-837.81217229,-110.78048706,-2795.85864258,-2685.07815552,-49.91225114,-4.97472763,44.93752351
-3.77500000,21.05198860,17.41534424,-3.63664436,-11.70498562,-40.41914368,-28.71415806,-181.74775887,3.96810675,185.71586561,20.64630795,-87.45317841,-108.09948635,417.23677252,16.47972870,-400.75704382,-70.51174927,-1608.13342285,-1537.62167358,-24.40273039,-4.49890089,19.90382950
-3.55000000,15.22759724,12.62828827,-2.59930897,-7.54179382,-31.37005234,-23.82825851,-91.14383411,2.67120337,93.81503749,12.10973024,-44.50021744,-56.60994768,201.03516629,10.30314445,-190.73202184,-46.90810776,-988.71929932,-941.81119156,-11.62161533,-4.06271887,7.55889646
-3.32500000,11.11240959,9.18453407,-1.92787552,-4.99640989,-24.78786850,-19.79145861,-47.08426476,1.79284072,48.87710547,7.04346466,-24.10392761,-31.14739227,96.87554046,6.45119190,-90.42434856,-32.05170536,-639.16284180,-607.11113644,-5.32047467,-3.66440177,1.65607290
-3.10000000,8.16435337,6.69850159,-1.46585178,-3.38599300,-19.87100601,-16.48501301,-25.30669880,1.19843984,26.50513864,4.19263875,-13.65975475,-17.85239351,46.69840312,4.04329014,-42.65511298,-22.26852798,-429.31973267,-407.05120468,-2.35724180,-3.30184078,-0.94459899
-2.65000000,4.47269535,3.58837128,-0.88432407,-1.64194453,-13.21946049,-11.57751596,-8.42781711,0.52593184,8.95374894,1.67608120,-4.80361557,-6.47969677,10.81510224,1.58995819,-9.22514405,-11.12121916,-210.85462952,-199.73341036,-0.43542101,-2.67469430,-2.23927329
-2.20000000,2.48261595,1.93309784,-0.54951811,-0.84396446,-9.13057518,-8.28661072,-3.38899446,0.22160029,3.61059475,0.77760220,-1.83135176,-2.60895396,2.46990842,0.62496734,-1.84494108,-5.79465333,-112.66001129,-106.86535797,-0.07387705,-2.16224742,-2.08837037
