batch_index,shift_angstrom,lr_es_kj_mol,lr_pol_kj_mol,lr_disp_kj_mol,sr_es_total_kj_mol,sr_pol_total_kj_mol,exchange_kj_mol,sr_disp_kj_mol,ct_like_kj_mol,dispersion_total_kj_mol,target_total_espol_kj_mol,total_nonbonded_kj_mol,weights
33,2.4500000000,-1.1600955725,-0.0554180518,-0.6529188752,1.0802978352,0.0480161235,0.0060121000,-0.0028325124,-0.0008055559,-0.6557513876,-0.0871996656,-1.9532581583,1.0000000000
33,3.2000000000,-0.7433623075,-0.0251835994,-0.3382683992,0.6898594610,0.0222566286,0.0005315900,0.0010402484,-0.0002005580,-0.3372281508,-0.0564298173,-1.1618728332,1.0000000000
33,3.9500000000,-0.4960524440,-0.0124095920,-0.1880148351,0.4578137919,0.0110699143,0.0000453900,0.0012791593,-0.0000645432,-0.1867356758,-0.0395783298,-0.7347951931,1.0000000000
34,-1.3000000000,-16.1136970520,-12.0639362335,-167.4647979736,-81.4805488586,13.8295437098,297.4108780100,94.8597183228,-22.0409766955,-72.6050796509,-95.8286384344,78.7585474924,1.0000000000
34,-1.0333330000,-13.1029167175,-6.1677184105,-80.4907379150,-31.4899711609,6.4429961443,140.2144428600,32.8229713440,-9.7801458439,-47.6677665710,-44.3176101446,19.1782886054,1.0000000000
34,-0.7666670000,-10.5053291321,-3.3973593712,-43.8394470215,-9.2479362488,3.2097052038,64.9405375200,11.9645423889,-4.2122371243,-31.8749046326,-19.9409195483,-4.9902115267,1.0000000000
34,-0.5000000000,-8.3680877686,-1.9776215553,-26.1876983643,-0.1173553467,1.7150134742,29.8171738800,4.5405049324,-1.7933711945,-21.6471934319,-8.7480511963,-12.7171514420,1.0000000000
34,-0.2333330000,-6.6543173790,-1.2023462057,-16.6988391876,3.1587457657,0.9895320982,13.6884679700,1.7870820761,-0.7700158293,-14.9117571115,-3.7083857208,-13.5583532404,1.0000000000
34,0.3000000000,-4.2309103012,-0.4920726418,-7.6744279861,3.8048219979,0.4031413719,2.9656165200,0.3110937178,-0.1561473854,-7.3633342683,-0.5150195733,-9.7918675987,1.0000000000
34,0.8333330000,-2.7360532284,-0.2241682857,-3.8839931488,2.8063996658,0.1966355667,0.6735881900,0.0622237213,-0.0367222646,-3.8217694275,0.0428137183,-6.1023113387,1.0000000000
34,1.3666670000,-1.8112139702,-0.1111687273,-2.0911135674,1.9116317332,0.1054517454,0.1548410600,0.0129272966,-0.0094916288,-2.0781862708,0.0947007812,-3.7605187729,1.0000000000
34,1.9000000000,-1.2307063341,-0.0590382107,-1.1830945015,1.2944741249,0.0595703506,0.0345131600,0.0016165471,-0.0026532778,-1.1814779544,0.0642999308,-2.3750626392,1.0000000000
34,2.7000000000,-0.7237731218,-0.0252836384,-0.5457249880,0.7433463614,0.0270722976,0.0032460900,-0.0023454700,-0.0004971647,-0.5480704580,0.0213618989,-1.2730164181,1.0000000000
34,3.5000000000,-0.4491000772,-0.0119081559,-0.2737005055,0.4478574434,0.0131782606,0.0002629700,-0.0031945445,-0.0001307827,-0.2768950500,0.0000274710,-0.7377436033,1.0000000000
34,4.3000000000,-0.2919496298,-0.0060444726,-0.1473042071,0.2821660675,0.0068228254,0.0000182500,-0.0030395905,-0.0000297936,-0.1503437976,-0.0090052095,-0.4573546173,1.0000000000
35,-1.2000000000,-0.0256242957,-2.7704582214,-139.8795166016,-85.3577527795,0.2897229195,266.9122189500,76.6803359985,-14.9428987194,-63.1991806030,-87.8641123772,98.1099567895,1.0000000000
35,-0.9666670000,-0.6897275448,-1.8198871613,-78.6080856323,-43.7185862064,0.3043327332,143.5834550100,34.8972396851,-8.5438350185,-43.7108459473,-45.9238681793,42.8952917158,1.0000000000
35,-0.7333330000,-0.9539352059,-1.2122215033,-45.8658943176,-21.6403774619,0.2358870506,75.4871883800,15.4529066086,-4.5830499056,-30.4129877090,-23.5706471205,14.7543508523,1.0000000000
35,-0.5000000000,-1.0079929829,-0.8198273778,-27.8413314819,-10.2819278240,0.1992961168,38.8429859900,6.5790677071,-2.3343757908,-21.2622637749,-11.9104520679,1.5080725497,1.0000000000
35,-0.2666670000,-0.9603747129,-0.5640897751,-17.5707530975,-4.5987654924,0.1858490407,19.5895156400,2.6414546967,-1.1419279862,-14.9292984009,-5.9373809397,-3.9435541401,1.0000000000
35,0.2000000000,-0.7641500831,-0.2816130519,-7.7662305832,-0.5504222512,0.1564349085,4.7232133600,0.2737451792,-0.2522917777,-7.4924854040,-1.4397504777,-5.5070777487,1.0000000000
35,0.6666670000,-0.5642740726,-0.1498846263,-3.8406534195,0.2417398691,0.1117878743,1.0721732300,-0.0585516579,-0.0531787674,-3.8992050774,-0.3606309555,-3.9550000074,1.0000000000
35,1.1333330000,-0.4046317041,-0.0840856060,-2.0677294731,0.3048617244,0.0728357052,0.2319765000,-0.0619287118,-0.0113833016,-2.1296581849,-0.1110198805,-2.5088023011,1.0000000000
35,1.6000000000,-0.2868466377,-0.0492393300,-1.1887218952,0.2388350628,0.0460974798,0.0483468800,-0.0375551693,-0.0026865691,-1.2262770645,-0.0511534251,-1.5678562349,1.0000000000
35,2.3000000000,-0.1703734696,-0.0235551447,-0.5699173212,0.1411600076,0.0233254997,0.0043479300,-0.0178648010,-0.0004405064,-0.5877821222,-0.0294431070,-0.8072464957,1.0000000000
35,3.0000000000,-0.1014326662,-0.0120189553,-0.2986737192,0.0802094899,0.0122230906,0.0003676900,-0.0105100852,-0.0001263500,-0.3091838043,-0.0210190410,-0.4434131336,1.0000000000
35,3.7000000000,-0.0605359338,-0.0064703715,-0.1678095013,0.0448207185,0.0066689431,0.0000271200,-0.0070932368,-0.0000488757,-0.1749027381,-0.0155166438,-0.2574474458,1.0000000000
36,-6.7000000000,-11.7040491104,-5.3001804352,-188.6499023438,-107.2833547592,1.6847841740,350.5654121600,105.3560791016,-20.7285292056,-83.2938232422,-122.6028001308,106.9360399105,1.0000000000
36,-6.4208330000,-8.6133699417,-2.5488533974,-95.4869842529,-49.3385076523,0.5365219116,173.4074492700,39.9539680481,-9.6838249918,-55.5330162048,-59.9642090797,37.0641793517,1.0000000000
36,-6.1416670000,-6.4622645378,-1.3195983171,-52.7427482605,-20.3786168098,0.2101929188,81.5708551600,15.5630626678,-4.2154553572,-37.1796855927,-27.9502867460,4.4435661224,1.0000000000
36,-5.8625000000,-4.9215807915,-0.7392289042,-31.2679309845,-7.0663571358,0.1428289413,36.8522679600,6.2390527725,-1.7367713218,-25.0288782120,-12.5843378901,-8.1585299760,1.0000000000
36,-5.5833330000,-3.7867267132,-0.4461198747,-19.5796222687,-1.4362514019,0.1394308805,16.1438955800,2.6157660484,-0.6934962881,-16.9638562202,-5.5296671093,-11.2759689133,1.0000000000
36,-5.0250000000,-2.2878551483,-0.1930890232,-8.6203985214,1.3382281661,0.1230233833,2.9270861700,0.6024460793,-0.1104796485,-8.0179524422,-1.0196926221,-8.7019836125,1.0000000000
36,-4.4666670000,-1.4146423340,-0.0964582562,-4.2172865868,1.2546287626,0.0838204753,0.5160222700,0.2312001139,-0.0188561047,-3.9860864729,-0.1726513524,-5.1726719095,1.0000000000
36,-3.9083330000,-0.8974199891,-0.0521993414,-2.2236180305,0.8780245073,0.0513475432,0.0914535900,0.1233323365,-0.0034413741,-2.1002856940,-0.0202472800,-2.9821402273,1.0000000000
36,-3.3500000000,-0.5859265327,-0.0297944732,-1.2443176508,0.5877207088,0.0307678349,0.0163641500,0.0728652850,-0.0006594993,-1.1714523658,0.0027675377,-1.7687013138,1.0000000000
36,-2.5125000000,-0.3268508911,-0.0138750812,-0.5705341697,0.3266553685,0.0146349825,0.0012249600,0.0347480103,-0.0000728933,-0.5357861593,0.0005643787,-0.8747956485,1.0000000000
36,-1.6750000000,-0.1941708177,-0.0069726575,-0.2859514952,0.1895030369,0.0073537448,0.0000847800,0.0173147768,-0.0000189362,-0.2686367184,-0.0042866936,-0.4740010750,1.0000000000
36,-0.8375000000,-0.1218249276,-0.0037341537,-0.1539774090,0.1148497039,0.0039128071,0.0000053600,0.0090856683,-0.0000030926,-0.1448917408,-0.0067965704,-0.2772451335,1.0000000000
37,-4.0000000000,29.4493846893,-18.8381557465,-390.8036499023,-368.7291393280,33.1118764877,864.2190555300,280.0231628418,-49.9122511412,-110.7804870605,-325.0060338974,389.1314984337,1.0000000000
37,-3.7750000000,21.0519886017,-11.7049856186,-169.6004333496,-181.7477588654,20.6463079453,417.2367725200,99.0886840820,-24.4027303864,-70.5117492676,-151.7544479370,179.9148279548,1.0000000000
37,-3.5500000000,15.2275972366,-7.5417938232,-85.3091659546,-91.1438341141,12.1097302437,201.0351662900,38.4010581970,-11.6216153320,-46.9081077576,-71.3483004570,78.8429532479,1.0000000000
37,-3.3250000000,11.1124095917,-4.9964098930,-47.6960792542,-47.0842647552,7.0434646606,96.8755404600,15.6443738937,-5.3204746683,-32.0517053604,-33.9248003960,31.6945619922,1.0000000000
37,-3.1000000000,8.1643533707,-3.3859930038,-28.7522830963,-25.3066987991,4.1926387548,46.6984031200,6.4837551117,-2.3572417954,-22.2685279846,-16.3356996775,10.5152944293,1.0000000000
37,-2.6500000000,4.4726953506,-1.6419445276,-12.1661710739,-8.4278171062,1.6760811992,10.8151022400,1.0449519157,-0.4354210065,-11.1212191582,-3.9209850840,-1.8317708385,1.0000000000
37,-2.2000000000,2.4826159477,-0.8439644575,-5.9023289680,-3.3889944553,0.7776022032,2.4699084200,0.1076756418,-0.0738770541,-5.7946533263,-0.9727407619,-2.7327113736,1.0000000000
37,-1.7500000000,1.3859330416,-0.4551247954,-3.1488995552,-1.5637858063,0.3986417651,0.5530315000,-0.0190487783,-0.0103307649,-3.1679483335,-0.2343357950,-1.9287749245,1.0000000000
37,-1.3000000000,0.7709376812,-0.2558745146,-1.8047821522,-0.7679998903,0.2176783122,0.1212106500,-0.0188301764,-0.0005002103,-1.8236123286,-0.0352584114,-1.2230972615,1.0000000000
37,-0.6250000000,0.3072595894,-0.1154866964,-0.8673069477,-0.2546477690,0.0949765760,0.0119780800,-0.0058713588,0.0004304507,-0.8731783065,0.0321017001,-0.6368951290,1.0000000000
37,0.0500000000,0.1051002294,-0.0559776500,-0.4573920965,-0.0547328144,0.0444574337,0.0011120300,-0.0017312684,0.0001649541,-0.4591233649,0.0388471987,-0.3698766330,1.0000000000
37,0.7250000000,0.0172085539,-0.0288516115,-0.2588223219,0.0236121640,0.0220595719,0.0000949900,-0.0009137059,0.0000446309,-0.2597360278,0.0340286782,-0.2372107744,1.0000000000
38,-3.7000000000,9.4318342209,-11.8648643494,-213.9407501221,-148.1785078049,14.5937068462,387.6030830800,132.2480316162,-29.1282288950,-81.6927185059,-136.0178310871,138.3312782308,1.0000000000
38,-3.4333330000,4.8203840256,-7.6624245644,-120.2354660034,-82.7606687546,8.9529556036,220.3305729800,64.3589706421,-18.7396418571,-55.8764953613,-76.6497536898,66.2226286444,1.0000000000
38,-3.1666670000,1.9316545725,-4.7477655411,-67.2249374390,-44.2529741526,5.0810268521,121.1779839300,28.9439163208,-11.1341280349,-38.2810211182,-41.9880582690,26.9586705732,1.0000000000
38,-2.9000000000,0.2663701475,-2.8998847008,-38.1338195801,-22.3262475431,2.7735113204,64.1183611900,11.8683137894,-6.0921196465,-26.2655057907,-22.1862507761,6.9409705241,1.0000000000
38,-2.6333330000,-0.6195623875,-1.7803676128,-22.3485984802,-10.4218690395,1.5062319636,32.6858557000,4.2820448875,-3.1064001538,-18.0665535927,-11.3155670762,-2.2025927828,1.0000000000
38,-2.1000000000,-1.1966507435,-0.7076756954,-8.7085103989,-1.2425389290,0.4886960536,7.7359727200,0.0341767259,-0.6917655060,-8.6743336730,-2.6581693143,-6.1926216599,1.0000000000
38,-1.5666670000,-1.1432470083,-0.3067936599,-3.9636569023,0.7514672577,0.1953198612,1.6733934500,-0.3463272750,-0.1365062562,-4.3099841774,-0.5032535493,-4.7263912048,1.0000000000
38,-1.0333330000,-0.9355599880,-0.1442375332,-2.0240080357,0.9768350683,0.0933293886,0.3440221400,-0.2284064144,-0.0262224963,-2.2524144500,-0.0096330643,-3.0240453602,1.0000000000
38,-0.5000000000,-0.7264087200,-0.0727060586,-1.1208611727,0.8426799029,0.0500229299,0.0690293700,-0.1260082573,-0.0053478809,-1.2468694299,0.0935880542,-1.8887147042,1.0000000000
38,0.3000000000,-0.4858332574,-0.0290002320,-0.5143390894,0.5947225019,0.0220941943,0.0060857700,-0.0533794202,-0.0006789280,-0.5677185096,0.1019832068,-0.9751619235,1.0000000000
38,1.1000000000,-0.3289535642,-0.0128602218,-0.2596329451,0.4146197811,0.0106298942,0.0005163500,-0.0258393828,-0.0001442043,-0.2854723278,0.0834358893,-0.5434780799,1.0000000000
38,1.9000000000,-0.2287657708,-0.0062089446,-0.1410299838,0.2950198874,0.0054411990,0.0000429000,-0.0139657278,-0.0000445986,-0.1549957115,0.0654863710,-0.3244857550,1.0000000000
39,-1.4000000000,9.2389583588,-15.7539739609,-268.5471496582,-191.5024929047,18.0036890507,521.8788720600,155.1211090088,-31.3607437662,-113.4260406494,-180.0138194561,190.5632676327,1.0000000000
39,-1.1000000000,4.0195450783,-9.0968418121,-143.5589447021,-97.3742508888,9.9828969240,274.7057398500,66.4023056030,-18.0462940935,-77.1566390991,-92.4686506987,81.9568413803,1.0000000000
39,-0.8000000000,1.3186506033,-5.4890227318,-80.6429901123,-47.1854985952,5.6777089536,140.7884449000,27.9634284973,-9.5109861739,-52.6795616150,-45.6781617701,28.7493667507,1.0000000000
39,-0.5000000000,0.0520545729,-3.4429135323,-48.2958030701,-22.1133643873,3.2857097834,72.3908565500,12.0827989578,-4.8723140268,-36.2130041122,-22.2185135633,5.6961637382,1.0000000000
39,-0.2000000000,-0.4440770447,-2.2188065052,-30.5408153534,-10.1385082901,1.9291696250,38.2688116100,5.4577298164,-2.5552435629,-25.0830855370,-10.8722222149,-2.9046242039,1.0000000000
39,0.4000000000,-0.4917715490,-0.9580553174,-13.2422046661,-1.8684603274,0.7129732668,11.5224043100,1.0114443302,-0.7667120576,-12.2307603359,-2.6053139269,-5.5302094801,1.0000000000
39,1.0000000000,-0.2766025662,-0.4226096869,-5.9417572021,-0.0378389955,0.3122788593,3.3063121200,-0.0731994212,-0.2101519513,-6.0149566233,-0.4247723892,-4.0427806068,1.0000000000
39,1.6000000000,-0.1420065463,-0.1924547553,-2.7828786373,0.2909666300,0.1570178494,0.8080175700,-0.2036668658,-0.0461839890,-2.9865455031,0.1135231778,-2.4456501257,1.0000000000
39,2.2000000000,-0.0843537003,-0.0923185274,-1.3911076784,0.2825796604,0.0824322235,0.1675866100,-0.1338766962,-0.0082665443,-1.5249843746,0.1883396562,-1.3539968150,1.0000000000
39,3.1000000000,-0.0547371693,-0.0342364162,-0.5568380356,0.2012539990,0.0325131953,0.0125191000,-0.0520398766,-0.0004356230,-0.6088779122,0.1447936088,-0.5409744294,1.0000000000
39,4.0000000000,-0.0428953879,-0.0143130543,-0.2527037859,0.1449510716,0.0137240388,0.0007612800,-0.0212727692,-0.0000106151,-0.2739765551,0.1014666683,-0.2289676758,1.0000000000
39,4.9000000000,-0.0346456282,-0.0066042710,-0.1264786720,0.1086117066,0.0062620720,0.0000394600,-0.0101157362,0.0000293734,-0.1365944082,0.0736238795,-0.1041515896,1.0000000000
40,-3.4000000000,0.3909944594,-31.6071453094,-415.0872802734,-338.1783784926,45.6972856522,869.7203074300,258.1062927246,-50.2564652970,-156.9809875488,-323.6972436905,307.5694547224,1.0000000000
40,-3.1250000000,-0.0971647054,-17.2075023651,-212.6747436523,-166.4885286540,23.0582613945,441.1446391900,108.9735565186,-28.7246585641,-103.7011871338,-160.7349343300,130.6792020325,1.0000000000
40,-2.8500000000,-0.0233398583,-9.5379400253,-113.9095840454,-79.3086532447,11.1792914867,216.2461195300,44.8230323792,-14.5546443215,-69.0865516663,-77.6906416416,45.3529935165,1.0000000000
40,-2.5750000000,0.1650602520,-5.3963727951,-64.2792587280,-36.6919843853,5.3734719213,102.8077361400,17.9617519379,-6.7562529202,-46.3175067902,-36.5498250071,7.9528420836,1.0000000000
40,-2.3000000000,0.3159867227,-3.1261420250,-38.2244644165,-16.5511914194,2.6559339464,47.6145971200,6.9948272705,-2.9476489550,-31.2296371460,-16.7054127753,-6.0782559563,1.0000000000
40,-1.7500000000,0.4435764849,-1.1322597265,-15.4635829926,-3.1682323515,0.7856209278,9.6465150200,0.9647191763,-0.5016561491,-14.4988638163,-3.0712946653,-9.1139830849,1.0000000000
40,-1.2000000000,0.4352763295,-0.4529514313,-7.1466984749,-0.5938096493,0.3049334288,1.8801816500,0.1355351210,-0.0793927045,-7.0111633539,-0.3065513223,-5.5346003663,1.0000000000
40,-0.6500000000,0.3779518902,-0.1983663589,-3.6227262020,-0.1421416849,0.1413315758,0.3629877400,0.0466597974,-0.0115439559,-3.5760664046,0.1787754223,-2.8662618682,1.0000000000
40,-0.1000000000,0.3106380105,-0.0941077694,-1.9680460691,-0.0718948245,0.0720886141,0.0697693100,0.0375218578,-0.0011680324,-1.9305242114,0.2167240307,-1.4286687656,1.0000000000
40,0.7250000000,0.2216894180,-0.0348908268,-0.8718132973,-0.0584641397,0.0290533630,0.0056978800,0.0260427166,0.0002451861,-0.8457705807,0.1573878145,-0.4956411811,1.0000000000
40,1.5500000000,0.1560107619,-0.0146142663,-0.4251235425,-0.0493552983,0.0128078818,0.0004277200,0.0155952461,0.0001295610,-0.4095282964,0.1048490790,-0.1627254444,1.0000000000
40,2.3750000000,0.1103266925,-0.0067350650,-0.2237185240,-0.0389901102,0.0060850300,0.0000303700,0.0090092430,0.0000503345,-0.2147092810,0.0706865473,-0.0403503906,1.0000000000
41,-4.9000000000,8.1186923981,-3.8128633499,-140.3551177979,-127.1264667511,6.3570017815,333.2827711300,59.9380607605,-15.0341679782,-80.4170570374,-116.4636359215,125.6737470366,1.0000000000
41,-4.6916670000,6.4705438614,-2.3757531643,-82.3150100708,-67.6526231766,3.7119698524,176.8505299000,25.6654872894,-8.0685075409,-56.6495227814,-59.8458626270,56.3814300273,1.0000000000
41,-4.4833330000,5.2649936676,-1.5294996500,-51.2705612183,-36.0046710968,2.0725345612,92.3371453400,10.9647598267,-4.0789092721,-40.3058013916,-30.1966425180,21.4912871289,1.0000000000
41,-4.2750000000,4.3536806107,-1.0127493143,-33.4974594116,-19.4449386597,1.1499281377,47.5715354200,4.5772504807,-1.9689541587,-28.9202089310,-14.9540792257,5.0692264481,1.0000000000
41,-4.0666670000,3.6438026428,-0.6868185997,-22.7406177521,-10.8538303375,0.6565295141,24.2333184400,1.8253360987,-0.9168342093,-20.9152816534,-7.2403167803,-1.8821287162,1.0000000000
41,-3.6500000000,2.6153469086,-0.3346993327,-11.4472026825,-4.0433576107,0.2551348731,6.1070776700,0.2290416956,-0.1818525532,-11.2181609869,-1.5075751618,-4.5198625222,1.0000000000
41,-3.2333330000,1.9158350229,-0.1731955707,-6.2910542488,-2.0580101758,0.1256113090,1.4911499900,0.0356400535,-0.0312316090,-6.2554141954,-0.1897594146,-3.2426156622,1.0000000000
41,-2.8166670000,1.4217140675,-0.0938542560,-3.6883995533,-1.3407876343,0.0705896169,0.3558246100,0.0443365425,-0.0034974285,-3.6440630108,0.0576617941,-1.9062140555,1.0000000000
41,-2.4000000000,1.0654563904,-0.0527909100,-2.2734365463,-0.9833962768,0.0420766389,0.0833182200,0.0549454316,0.0005956997,-2.2184911147,0.0713458424,-1.0505658634,1.0000000000
41,-1.7750000000,0.7023324966,-0.0235865265,-1.1835781336,-0.6645698063,0.0203720327,0.0091561500,0.0476535745,0.0005745119,-1.1359245591,0.0345481965,-0.4128998351,1.0000000000
41,-1.1500000000,0.4713515341,-0.0111616263,-0.6601200104,-0.4617234273,0.0102155924,0.0009790200,0.0332755893,0.0002361812,-0.6268444210,0.0086820729,-0.1567572103,1.0000000000
41,-0.5250000000,0.3218667507,-0.0055437735,-0.3887849450,-0.3253495479,0.0052882574,0.0000967200,0.0217384212,0.0000918402,-0.3670465238,-0.0037383133,-0.0542733121,1.0000000000
42,-1.0000000000,-28.1926708221,-23.7921314240,-203.9007415771,-112.1829547882,34.0835218430,417.9074441700,118.9054718018,-29.3942585226,-84.9952697754,-130.0842351913,121.4488735120,1.0000000000
42,-0.7541670000,-22.9382400513,-12.7910585403,-96.0452957153,-39.5254516602,17.2707133293,193.5533205400,41.3579444885,-13.5621165796,-54.6873512268,-57.9840369225,31.5905230891,1.0000000000
42,-0.5083330000,-18.6023349762,-7.3374576569,-51.3012924194,-8.8519821167,9.1676595211,89.5344449900,14.9606628418,-6.1388687219,-36.3406295776,-25.6241152287,-4.5089584007,1.0000000000
42,-0.2625000000,-15.0962314606,-4.3901543617,-30.0653076172,3.2269897461,5.0702920556,41.6371385600,5.3735885620,-2.7712914420,-24.6917190552,-11.1891040206,-16.5013620968,1.0000000000
42,-0.0166670000,-12.2877063751,-2.7102417946,-18.8285503387,7.3404731750,2.9278663248,19.5361377500,1.7727700472,-1.2670045220,-17.0557802916,-4.7296086699,-18.5142055312,1.0000000000
42,0.4750000000,-8.2570552826,-1.1123193502,-8.4063673019,7.7318575382,1.1055076709,4.4179940100,-0.0565026626,-0.2826752452,-8.4628699645,-0.5320094237,-14.2289337445,1.0000000000
42,0.9666670000,-5.6765723228,-0.4962529242,-4.1918425560,5.9633619487,0.4782692194,1.0143846700,-0.2105691731,-0.0682700363,-4.4024117291,0.2688059211,-9.3603169467,1.0000000000
42,1.4583330000,-3.9962408543,-0.2380900830,-2.2539143562,4.3658037782,0.2276013494,0.2296784700,-0.1473015249,-0.0179303534,-2.4012158811,0.3590741903,-6.0647244969,1.0000000000
42,1.9500000000,-2.8773164749,-0.1217420399,-1.2853264809,3.1936694682,0.1157614132,0.0502616600,-0.0885124356,-0.0053222823,-1.3738389164,0.3103723666,-4.0175854424,1.0000000000
42,2.6875000000,-1.8257497549,-0.0492612794,-0.6051151752,2.0483986586,0.0461504788,0.0047392400,-0.0424649008,-0.0011495489,-0.6475800760,0.2195381031,-2.2994633621,1.0000000000
42,3.4250000000,-1.2051944733,-0.0220377222,-0.3107229769,1.3612841070,0.0201836429,0.0004042000,-0.0231503826,-0.0003365103,-0.3338733595,0.1542355544,-1.4068022626,1.0000000000
42,4.1625000000,-0.8228379488,-0.0106940027,-0.1711170822,0.9347831681,0.0095335860,0.0000312900,-0.0140166339,-0.0001254620,-0.1851337161,0.1107848026,-0.9079750372,1.0000000000
43,-1.2000000000,6.5539441109,-6.6704263687,-208.9042663574,-106.0765500069,0.1188011169,328.7490193400,144.3546295166,-24.9987352958,-64.5496368408,-106.0742311478,133.0099238100,1.0000000000
43,-0.9708330000,3.0349159241,-3.2624304295,-107.4319915771,-60.1108627319,-0.2849488258,187.6998416700,62.2104644775,-13.4412887592,-45.2215270996,-60.6233260632,68.1861822021,1.0000000000
43,-0.7416670000,0.8435639739,-1.7916158438,-58.7734489441,-32.4913625121,-0.1407897472,104.1421652300,26.9408130646,-7.2082454789,-31.8326358795,-33.5802041292,30.5730269209,1.0000000000
43,-0.5125000000,-0.4136756063,-1.0943955183,-33.8910980225,-16.6412560344,0.0192148685,56.2631785600,11.4091510773,-3.7840256095,-22.4819469452,-18.1301122904,10.3590252994,1.0000000000
43,-0.2833330000,-1.0741940737,-0.7232739925,-20.5215530396,-7.9168251753,0.1098883152,29.6678559400,4.5929560661,-1.9334518589,-15.9285969734,-9.6044049263,0.4039355380,1.0000000000
43,0.1750000000,-1.4681925774,-0.3599233925,-8.5622816086,-0.9437973499,0.1482334137,7.7417621700,0.4561476707,-0.4698371895,-8.1061339378,-2.6236799061,-5.2860056340,1.0000000000
43,0.6333330000,-1.3654690981,-0.1939378232,-4.1025590897,0.7031411529,0.1152533963,1.8859766100,-0.1451732516,-0.1085452063,-4.2477323413,-0.7410123721,-4.7707197530,1.0000000000
43,1.0916670000,-1.1395732164,-0.1087897792,-2.1773054600,0.9306756109,0.0761659145,0.4360309200,-0.1460603476,-0.0256803831,-2.3233658075,-0.2415214702,-3.4028998642,1.0000000000
43,1.5500000000,-0.9133021235,-0.0629710257,-1.2469248772,0.8318245709,0.0477766972,0.0968380900,-0.0892827883,-0.0067253758,-1.3362076655,-0.0966718812,-2.3190398515,1.0000000000
43,2.2375000000,-0.6391413212,-0.0292787347,-0.6005106568,0.6152545232,0.0235522087,0.0096336100,-0.0388178453,-0.0012877552,-0.6393285021,-0.0296133240,-1.3290159439,1.0000000000
43,2.9250000000,-0.4458456933,-0.0144666182,-0.3177312315,0.4428570557,0.0119676255,0.0009085600,-0.0187570509,-0.0003578031,-0.3364882823,-0.0054876304,-0.8017374353,1.0000000000
43,3.6125000000,-0.3135945499,-0.0075516249,-0.1804293990,0.3203546642,0.0063358898,0.0000805100,-0.0103910267,-0.0001264740,-0.1908204257,0.0055443792,-0.5064681655,1.0000000000
44,-5.4000000000,-7.1991128922,-11.9501600266,-225.0541839600,-130.9974966049,7.5193448067,408.4101630400,134.8424530029,-32.6780658381,-90.2117309570,-142.6274247169,123.7436823615,1.0000000000
44,-5.1208330000,-6.6590728760,-5.5257172585,-106.4652404785,-59.6966094971,2.8400430679,197.1348944900,46.6189842224,-14.3588229530,-59.8462562561,-69.0413565636,41.7036695783,1.0000000000
44,-4.8416670000,-5.6352376938,-2.9330422878,-57.9973716736,-25.7395963669,1.3404779434,94.5855321400,17.5453300476,-6.3511183689,-40.4520416260,-32.9673984051,6.2466964316,1.0000000000
44,-4.5625000000,-4.5180058479,-1.7045655251,-34.6724052429,-10.3726363182,0.7678666115,45.9703189500,6.9652342796,-2.8940171314,-27.7071709633,-15.8273410797,-6.6807796671,1.0000000000
44,-4.2833330000,-3.4960644245,-1.0481361151,-21.9719123840,-3.6629445553,0.5067281127,22.8563765500,2.8118355274,-1.3793345441,-19.1600768566,-7.7004169822,-9.9276505297,1.0000000000
44,-3.7250000000,-1.9621707201,-0.4378501177,-9.6830673218,0.2507474422,0.2693896294,5.9491631400,0.3189921379,-0.3465880017,-9.3640751839,-1.8798837662,-8.0414053446,1.0000000000
44,-3.1666670000,-1.0548987389,-0.2001562715,-4.5777645111,0.6422312558,0.1574714407,1.5251717800,-0.1171043217,-0.0863345003,-4.6948688328,-0.4553523138,-4.9664390420,1.0000000000
44,-2.6083330000,-0.5591459274,-0.0983776674,-2.2966609001,0.4504802972,0.0926840394,0.3577691700,-0.1300089061,-0.0192609831,-2.4266698062,-0.1143592582,-2.8600445529,1.0000000000
44,-2.0500000000,-0.2937269211,-0.0514346808,-1.2233302593,0.2486122139,0.0539435353,0.0757568000,-0.0831494704,-0.0038253535,-1.3064797297,-0.0426058527,-1.6223157212,1.0000000000
44,-1.2125000000,-0.1055620387,-0.0213892814,-0.5275850892,0.0751182865,0.0242393313,0.0062002400,-0.0370230861,-0.0002855494,-0.5646081753,-0.0275937023,-0.7132384728,1.0000000000
44,-0.3750000000,-0.0288206208,-0.0097562755,-0.2528327703,0.0031544305,0.0114313011,0.0004266600,-0.0180119164,0.0000246396,-0.2708446868,-0.0239911646,-0.3329614729,1.0000000000
44,0.4625000000,0.0026773678,-0.0047953189,-0.1318819672,-0.0237222051,0.0057156675,0.0000244400,-0.0099233892,0.0000133773,-0.1418053564,-0.0201244887,-0.1640099440,1.0000000000
45,-1.1000000000,-22.0592651367,-19.0453357697,-209.3281707764,-85.5761108398,22.9065289497,335.1816361800,129.7767486572,-33.3987235276,-79.5514221191,-103.7741827965,77.3527043250,1.0000000000
45,-0.8583330000,-17.1651420593,-10.2816267014,-103.4693984985,-36.8657531738,11.5208278894,172.3433332700,49.8272781372,-16.2315130755,-53.6421203613,-52.7916940451,22.2312345244,1.0000000000
